shipment_id,order_id,warehouse_id,carrier,tracking_number,ship_date,estimated_delivery,actual_delivery,shipping_cost,weight_lbs,status
31569,47814,4,USPS,1Z592AA497563270,2024-08-27 19:23:00,2024-09-01 19:23:00,2024-09-03 19:23:00,10.36,8.9,Delivered
31570,48499,2,UPS,1Z070AA458341535,2024-10-04 04:47:00,2024-10-10 04:47:00,,4.11,0.82,In Transit
31571,4749,5,OnTrac,1Z997AA063145539,2024-05-29 08:49:00,2024-06-02 08:49:00,2024-06-03 08:49:00,5.85,22.11,Delivered
31572,43696,4,DHL,1Z060AA573236133,2024-12-20 18:26:00,2024-12-23 18:26:00,2024-12-25 18:26:00,11.65,23.14,Delivered
31573,21566,5,DHL,1Z328AA566928289,2023-02-18 02:05:00,2023-02-20 02:05:00,,21.62,6.6,Returned
31574,24994,2,UPS,1Z199AA241993240,2024-11-13 13:15:00,2024-11-18 13:15:00,2024-11-20 13:15:00,10.88,7.01,Delivered
31575,48679,2,FedEx,1Z743AA447337408,2024-08-07 07:58:00,2024-08-14 07:58:00,2024-08-16 07:58:00,20.37,6.12,Delivered
31576,27231,3,FedEx,1Z681AA277023492,2024-12-19 07:05:00,2024-12-25 07:05:00,2024-12-24 07:05:00,18.35,17.31,Delivered
31577,29657,2,UPS,1Z889AA398510607,2023-12-03 11:50:00,2023-12-07 11:50:00,2023-12-07 11:50:00,13.32,24.18,Delivered
31578,9998,4,DHL,1Z394AA059805282,2024-12-03 05:33:00,2024-12-05 05:33:00,2024-12-04 05:33:00,24.44,9.67,Delivered
31579,29231,3,USPS,1Z658AA363221103,2024-10-19 01:47:00,2024-10-26 01:47:00,2024-10-29 01:47:00,24.79,11.07,Delivered
31580,45287,4,UPS,1Z187AA276820954,2023-10-14 11:14:00,2023-10-19 11:14:00,,17.26,5.41,In Transit
31581,41920,4,USPS,1Z917AA315467093,2024-04-11 22:35:00,2024-04-13 22:35:00,2024-04-14 22:35:00,20.31,20.4,Delivered
31582,49139,1,UPS,1Z960AA768128805,2023-05-17 03:44:00,2023-05-24 03:44:00,2023-05-27 03:44:00,6.24,3.64,Delivered
31583,44599,1,DHL,1Z978AA878002921,2023-08-24 15:21:00,2023-08-27 15:21:00,,5.57,2.56,In Transit
31584,13994,3,OnTrac,1Z594AA398075528,2024-03-06 16:28:00,2024-03-12 16:28:00,2024-03-11 16:28:00,23.11,10.34,Delivered
31585,33059,3,USPS,1Z700AA811485792,2023-09-14 08:49:00,2023-09-17 08:49:00,2023-09-20 08:49:00,20.42,22.58,Delivered
31586,42613,5,USPS,1Z520AA367630233,2023-08-07 23:05:00,2023-08-09 23:05:00,2023-08-11 23:05:00,24.27,19.63,Delivered
31587,47486,5,UPS,1Z428AA752378915,2024-10-17 10:23:00,2024-10-22 10:23:00,,10.15,12.06,In Transit
31588,30870,1,USPS,1Z737AA136972907,2023-12-03 10:04:00,2023-12-06 10:04:00,2023-12-09 10:04:00,20.86,11.97,Delivered
31589,28073,1,FedEx,1Z191AA126051918,2024-11-18 10:57:00,2024-11-25 10:57:00,2024-11-27 10:57:00,9.54,15.63,Delivered
31590,6951,1,OnTrac,1Z123AA944205163,2023-05-03 21:20:00,2023-05-07 21:20:00,2023-05-10 21:20:00,9.56,8.34,Delivered
31591,8583,4,UPS,1Z907AA928880574,2024-09-29 18:07:00,2024-10-03 18:07:00,2024-10-06 18:07:00,23.95,16.22,Delivered
31592,20613,2,OnTrac,1Z554AA389083331,2023-09-04 03:09:00,2023-09-11 03:09:00,,5.48,11.88,In Transit
31593,34339,3,DHL,1Z323AA871685340,2023-05-09 17:16:00,2023-05-11 17:16:00,,10.67,19.76,Returned
31594,13234,3,OnTrac,1Z104AA646770143,2023-12-15 09:21:00,2023-12-21 09:21:00,2023-12-23 09:21:00,4.76,3.46,Delivered
31595,26858,5,OnTrac,1Z876AA154574444,2024-09-11 21:53:00,2024-09-13 21:53:00,2024-09-15 21:53:00,17.9,16.8,Delivered
31596,23056,4,FedEx,1Z497AA025207205,2023-09-05 16:29:00,2023-09-07 16:29:00,,20.09,5.56,Returned
31597,9850,2,USPS,1Z678AA094347583,2024-11-02 17:08:00,2024-11-07 17:08:00,2024-11-09 17:08:00,24.74,9.17,Delivered
31598,35278,5,FedEx,1Z295AA343739012,2024-07-14 18:14:00,2024-07-17 18:14:00,2024-07-16 18:14:00,5.28,7.27,Delivered
31599,3992,1,OnTrac,1Z366AA267245411,2024-09-25 21:00:00,2024-09-30 21:00:00,,17.38,12.87,In Transit
31600,33747,4,USPS,1Z920AA263667585,2024-08-14 00:30:00,2024-08-20 00:30:00,,16.69,18.85,Returned
31601,44939,5,UPS,1Z484AA547197015,2024-10-04 05:27:00,2024-10-09 05:27:00,,4.32,6.25,In Transit
31602,11150,2,UPS,1Z318AA637127603,2023-09-27 07:08:00,2023-10-02 07:08:00,2023-10-04 07:08:00,4.75,9.04,Delivered
31603,8242,2,UPS,1Z018AA564650221,2024-10-16 11:02:00,2024-10-18 11:02:00,,12.17,7.58,Returned
31604,29473,5,FedEx,1Z947AA295159654,2024-11-29 02:38:00,2024-12-04 02:38:00,2024-12-06 02:38:00,6.44,17.96,Delivered
31605,32015,4,OnTrac,1Z412AA657794551,2023-06-25 21:24:00,2023-07-02 21:24:00,,14.69,1.14,In Transit
31606,41821,2,USPS,1Z715AA523969462,2023-01-02 15:02:00,2023-01-08 15:02:00,,7.84,2.18,In Transit
31607,46317,4,UPS,1Z181AA718213436,2023-03-23 01:52:00,2023-03-26 01:52:00,2023-03-25 01:52:00,17.25,4.26,Delivered
31608,30229,3,DHL,1Z981AA907833509,2024-06-20 10:54:00,2024-06-23 10:54:00,2024-06-22 10:54:00,17.62,13.39,Delivered
31609,4679,2,UPS,1Z334AA956767633,2023-07-21 04:06:00,2023-07-26 04:06:00,,15.39,3.27,Returned
31610,21345,2,USPS,1Z136AA443620476,2024-11-14 12:33:00,2024-11-19 12:33:00,,18.89,5.52,In Transit
31611,36062,5,FedEx,1Z438AA923647048,2024-04-10 09:54:00,2024-04-16 09:54:00,,21.64,21.92,Returned
31612,51072,5,DHL,1Z239AA620344127,2024-04-18 10:49:00,2024-04-20 10:49:00,2024-04-20 10:49:00,5.63,11.37,Delivered
31613,27946,4,OnTrac,1Z433AA947744099,2024-06-15 01:06:00,2024-06-19 01:06:00,2024-06-22 01:06:00,24.64,22.65,Delivered
31614,15572,4,DHL,1Z248AA322132532,2024-11-11 01:56:00,2024-11-16 01:56:00,2024-11-16 01:56:00,4.23,8.67,Delivered
31615,25297,2,DHL,1Z302AA555745422,2023-04-11 17:11:00,2023-04-14 17:11:00,2023-04-17 17:11:00,22.32,9.06,Delivered
31616,19146,3,UPS,1Z966AA101032821,2023-09-21 14:10:00,2023-09-25 14:10:00,2023-09-25 14:10:00,6.19,16.26,Delivered
31617,13945,1,USPS,1Z584AA061817033,2024-11-23 05:20:00,2024-11-30 05:20:00,,17.35,6.13,In Transit
31618,10056,3,USPS,1Z154AA546999473,2023-09-05 11:37:00,2023-09-11 11:37:00,,19.58,14.53,Returned
31619,11255,3,USPS,1Z677AA793080924,2023-06-22 07:06:00,2023-06-26 07:06:00,,5.66,8.85,Returned
31620,36331,5,UPS,1Z252AA482863026,2024-08-15 17:00:00,2024-08-21 17:00:00,,13.18,6.03,Returned
31621,33498,4,FedEx,1Z037AA916506695,2023-10-24 03:08:00,2023-10-29 03:08:00,2023-10-29 03:08:00,11.75,20.89,Delivered
31622,13579,4,OnTrac,1Z903AA717321914,2023-01-09 10:19:00,2023-01-15 10:19:00,,15.92,7.86,In Transit
31623,11850,4,OnTrac,1Z964AA762936693,2024-11-06 07:23:00,2024-11-12 07:23:00,,15.0,13.91,In Transit
31624,39780,2,FedEx,1Z526AA311520654,2024-07-14 17:46:00,2024-07-19 17:46:00,2024-07-18 17:46:00,6.79,14.02,Delivered
31625,37227,1,USPS,1Z705AA979830221,2023-05-21 22:47:00,2023-05-23 22:47:00,,7.46,3.02,In Transit
31626,11489,1,FedEx,1Z705AA829732200,2023-09-07 05:51:00,2023-09-13 05:51:00,2023-09-15 05:51:00,18.5,10.58,Delivered
31627,18961,2,DHL,1Z115AA129784927,2024-05-10 06:33:00,2024-05-14 06:33:00,2024-05-13 06:33:00,22.9,2.92,Delivered
31628,44060,4,UPS,1Z609AA713772987,2024-08-13 16:59:00,2024-08-20 16:59:00,2024-08-21 16:59:00,10.84,3.63,Delivered
31629,40071,4,DHL,1Z347AA472748161,2024-01-27 03:51:00,2024-02-02 03:51:00,2024-02-05 03:51:00,14.11,10.08,Delivered
31630,46835,1,DHL,1Z108AA627288475,2024-04-18 15:17:00,2024-04-24 15:17:00,2024-04-26 15:17:00,11.19,22.69,Delivered
31631,23733,3,FedEx,1Z679AA000029054,2024-12-02 22:25:00,2024-12-07 22:25:00,2024-12-07 22:25:00,16.06,2.75,Delivered
31632,20543,2,DHL,1Z404AA173371069,2023-06-29 07:53:00,2023-07-01 07:53:00,2023-07-04 07:53:00,11.65,2.78,Delivered
31633,21089,4,OnTrac,1Z766AA431461705,2023-12-19 04:18:00,2023-12-26 04:18:00,2023-12-26 04:18:00,4.66,4.82,Delivered
31634,38796,4,FedEx,1Z342AA636543385,2023-06-20 12:49:00,2023-06-26 12:49:00,2023-06-29 12:49:00,14.51,6.5,Delivered
31635,15472,5,USPS,1Z460AA263663413,2024-12-21 10:43:00,2024-12-27 10:43:00,2024-12-28 10:43:00,11.75,12.76,Delivered
31636,43438,1,FedEx,1Z848AA243160451,2024-09-07 20:27:00,2024-09-12 20:27:00,2024-09-11 20:27:00,13.28,6.39,Delivered
31637,8517,3,UPS,1Z144AA326774909,2023-02-01 20:07:00,2023-02-08 20:07:00,2023-02-08 20:07:00,19.84,13.22,Delivered
31638,20087,5,DHL,1Z334AA344511864,2023-06-06 05:09:00,2023-06-10 05:09:00,,17.29,14.24,Returned
31639,17691,4,FedEx,1Z780AA076796838,2023-03-28 01:50:00,2023-03-31 01:50:00,2023-04-02 01:50:00,6.77,11.95,Delivered
31640,32757,5,UPS,1Z114AA772155371,2023-11-11 05:06:00,2023-11-18 05:06:00,,14.94,18.55,In Transit
31641,5445,4,FedEx,1Z390AA678564545,2024-11-07 00:46:00,2024-11-09 00:46:00,2024-11-11 00:46:00,7.11,10.81,Delivered
31642,20646,5,DHL,1Z910AA530840963,2023-07-10 15:52:00,2023-07-14 15:52:00,2023-07-15 15:52:00,8.64,16.1,Delivered
31643,10832,4,FedEx,1Z246AA851996797,2024-11-25 18:59:00,2024-12-02 18:59:00,,16.77,8.13,In Transit
31644,8805,5,FedEx,1Z459AA847097922,2023-03-29 03:01:00,2023-04-02 03:01:00,,21.83,2.45,In Transit
31645,30089,1,DHL,1Z190AA514186739,2024-01-09 06:09:00,2024-01-13 06:09:00,,7.75,8.45,In Transit
31646,41783,1,FedEx,1Z182AA278921095,2024-03-06 18:45:00,2024-03-09 18:45:00,2024-03-11 18:45:00,14.45,0.62,Delivered
31647,32391,1,OnTrac,1Z378AA369935365,2023-11-07 14:18:00,2023-11-10 14:18:00,,12.03,24.45,In Transit
31648,29484,5,FedEx,1Z747AA234967670,2023-06-27 08:01:00,2023-06-29 08:01:00,2023-07-02 08:01:00,13.47,13.75,Delivered
31649,30269,3,USPS,1Z586AA084434126,2023-08-17 02:40:00,2023-08-20 02:40:00,2023-08-21 02:40:00,12.88,4.17,Delivered
31650,9564,5,FedEx,1Z050AA970911467,2023-11-09 07:38:00,2023-11-16 07:38:00,,18.2,21.17,Returned
31651,31106,2,FedEx,1Z942AA055832049,2024-12-03 00:26:00,2024-12-06 00:26:00,2024-12-06 00:26:00,21.78,16.07,Delivered
31652,29704,1,UPS,1Z490AA701580931,2024-04-13 13:04:00,2024-04-15 13:04:00,2024-04-18 13:04:00,4.15,12.2,Delivered
31653,43312,1,DHL,1Z452AA608261363,2024-11-14 22:41:00,2024-11-17 22:41:00,,19.49,4.55,In Transit
31654,14865,1,FedEx,1Z028AA796200891,2023-11-22 03:19:00,2023-11-29 03:19:00,,6.91,1.44,In Transit
31655,8704,1,OnTrac,1Z458AA565194943,2024-04-11 07:10:00,2024-04-16 07:10:00,,22.13,2.11,In Transit
31656,31237,5,UPS,1Z607AA337972944,2024-11-05 20:38:00,2024-11-12 20:38:00,,16.56,15.99,Returned
31657,16113,3,USPS,1Z530AA286097899,2024-12-07 03:19:00,2024-12-09 03:19:00,2024-12-08 03:19:00,10.5,12.8,Delivered
31658,25706,1,FedEx,1Z904AA196341739,2023-06-27 03:05:00,2023-07-02 03:05:00,2023-07-01 03:05:00,5.41,11.74,Delivered
31659,44340,2,UPS,1Z054AA899401819,2024-11-14 04:44:00,2024-11-16 04:44:00,2024-11-19 04:44:00,9.73,2.82,Delivered
31660,46508,3,USPS,1Z198AA762478175,2023-12-29 13:21:00,2024-01-04 13:21:00,,10.6,4.43,Returned
31661,18385,5,OnTrac,1Z693AA041023858,2023-11-15 23:29:00,2023-11-17 23:29:00,2023-11-16 23:29:00,20.35,10.62,Delivered
31662,38460,1,FedEx,1Z003AA272322154,2023-11-12 09:33:00,2023-11-15 09:33:00,2023-11-15 09:33:00,11.07,13.61,Delivered
31663,28180,4,FedEx,1Z261AA164398392,2024-09-13 05:40:00,2024-09-15 05:40:00,,8.47,13.53,In Transit
31664,46924,2,FedEx,1Z283AA654337484,2023-06-09 23:24:00,2023-06-11 23:24:00,2023-06-14 23:24:00,10.37,24.78,Delivered
31665,16832,4,OnTrac,1Z377AA775572664,2024-12-13 12:49:00,2024-12-16 12:49:00,2024-12-18 12:49:00,12.66,3.42,Delivered
31666,9590,2,USPS,1Z170AA882897916,2024-10-15 09:19:00,2024-10-22 09:19:00,,6.92,18.65,In Transit
31667,32937,5,UPS,1Z192AA400419149,2023-06-08 16:46:00,2023-06-12 16:46:00,,22.45,8.88,In Transit
31668,46025,1,UPS,1Z424AA722392552,2023-12-13 07:37:00,2023-12-20 07:37:00,2023-12-19 07:37:00,9.0,4.08,Delivered
31669,5783,1,DHL,1Z519AA844325049,2023-12-05 00:52:00,2023-12-09 00:52:00,,24.11,13.89,Returned
31670,44971,4,DHL,1Z091AA691485930,2023-08-06 22:59:00,2023-08-13 22:59:00,,15.35,3.45,In Transit
31671,5333,4,OnTrac,1Z308AA060552873,2023-10-24 04:58:00,2023-10-29 04:58:00,2023-10-28 04:58:00,17.22,7.67,Delivered
31672,27212,2,FedEx,1Z320AA726438503,2024-03-23 00:15:00,2024-03-26 00:15:00,2024-03-26 00:15:00,11.19,7.52,Delivered
31673,12783,1,DHL,1Z506AA508269991,2023-11-19 05:20:00,2023-11-22 05:20:00,,23.79,22.87,Returned
31674,32502,5,UPS,1Z552AA329139029,2024-09-24 02:48:00,2024-09-26 02:48:00,,8.41,4.84,In Transit
31675,43180,5,OnTrac,1Z073AA504329382,2024-09-09 06:30:00,2024-09-14 06:30:00,,23.76,17.53,In Transit
31676,21179,1,DHL,1Z308AA501127201,2023-04-07 21:56:00,2023-04-12 21:56:00,2023-04-13 21:56:00,13.44,15.57,Delivered
31677,10511,4,UPS,1Z049AA618205860,2024-05-25 13:58:00,2024-05-29 13:58:00,2024-06-01 13:58:00,17.58,2.98,Delivered
31678,31790,1,OnTrac,1Z699AA102605661,2024-10-21 00:54:00,2024-10-25 00:54:00,,8.83,23.59,Returned
31679,21894,1,DHL,1Z637AA752126852,2024-12-04 23:46:00,2024-12-09 23:46:00,,14.72,22.4,Returned
31680,8776,5,DHL,1Z070AA020795048,2023-11-13 03:53:00,2023-11-16 03:53:00,2023-11-19 03:53:00,22.07,6.23,Delivered
31681,52382,1,OnTrac,1Z370AA098293212,2023-07-27 19:43:00,2023-08-02 19:43:00,2023-08-04 19:43:00,19.7,4.99,Delivered
31682,18526,5,USPS,1Z253AA464470350,2023-09-06 20:56:00,2023-09-12 20:56:00,2023-09-15 20:56:00,22.48,8.56,Delivered
31683,52744,1,USPS,1Z452AA883900876,2024-05-22 10:12:00,2024-05-24 10:12:00,,12.99,5.21,In Transit
31684,22968,4,FedEx,1Z215AA626092265,2023-06-21 15:05:00,2023-06-26 15:05:00,,8.16,21.97,In Transit
31685,45102,1,OnTrac,1Z272AA118313662,2023-09-09 13:47:00,2023-09-13 13:47:00,2023-09-13 13:47:00,6.97,6.3,Delivered
31686,27755,5,FedEx,1Z101AA906418024,2023-09-05 13:05:00,2023-09-12 13:05:00,2023-09-14 13:05:00,22.55,7.4,Delivered
31687,19109,2,FedEx,1Z825AA047967328,2024-12-25 09:46:00,2024-12-28 09:46:00,,19.14,7.53,In Transit
31688,5170,4,USPS,1Z261AA515514654,2024-09-21 19:20:00,2024-09-27 19:20:00,2024-09-26 19:20:00,7.02,6.31,Delivered
31689,23657,4,USPS,1Z117AA456999442,2024-10-14 07:03:00,2024-10-17 07:03:00,,10.93,17.38,Returned
31690,31348,1,OnTrac,1Z240AA041888882,2023-10-21 14:46:00,2023-10-24 14:46:00,2023-10-24 14:46:00,18.39,18.21,Delivered
31691,5881,4,OnTrac,1Z336AA133512479,2024-06-18 19:33:00,2024-06-22 19:33:00,2024-06-22 19:33:00,13.96,8.39,Delivered
31692,3977,2,FedEx,1Z120AA562554374,2023-09-16 12:12:00,2023-09-18 12:12:00,2023-09-19 12:12:00,12.36,21.0,Delivered
31693,6502,4,FedEx,1Z215AA700849921,2023-09-13 10:32:00,2023-09-18 10:32:00,2023-09-20 10:32:00,20.6,12.34,Delivered
31694,25436,3,USPS,1Z788AA043597681,2023-11-14 03:36:00,2023-11-18 03:36:00,2023-11-20 03:36:00,7.94,7.03,Delivered
31695,19296,1,UPS,1Z744AA433453248,2023-07-17 10:32:00,2023-07-19 10:32:00,,19.71,3.0,In Transit
31696,8553,1,UPS,1Z881AA926178122,2024-07-13 07:55:00,2024-07-15 07:55:00,,12.6,12.52,Returned
31697,13795,2,USPS,1Z275AA354210468,2024-08-28 18:15:00,2024-09-02 18:15:00,,15.58,24.73,In Transit
31698,27690,3,DHL,1Z485AA153788127,2023-05-13 20:37:00,2023-05-16 20:37:00,2023-05-18 20:37:00,20.89,0.89,Delivered
31699,45306,4,DHL,1Z855AA946088293,2024-12-14 08:52:00,2024-12-20 08:52:00,,16.67,14.71,Returned
31700,8128,1,OnTrac,1Z399AA393515488,2024-11-13 02:21:00,2024-11-17 02:21:00,2024-11-18 02:21:00,17.15,6.39,Delivered
31701,8638,3,UPS,1Z535AA225224274,2024-12-07 03:42:00,2024-12-10 03:42:00,2024-12-13 03:42:00,18.56,24.76,Delivered
31702,39692,4,FedEx,1Z452AA562685062,2023-01-16 14:00:00,2023-01-19 14:00:00,2023-01-22 14:00:00,15.65,4.04,Delivered
31703,6615,3,FedEx,1Z313AA330287903,2024-08-11 04:00:00,2024-08-15 04:00:00,2024-08-16 04:00:00,5.06,24.16,Delivered
31704,41455,3,DHL,1Z414AA369856571,2023-10-19 08:12:00,2023-10-22 08:12:00,2023-10-24 08:12:00,21.63,11.06,Delivered
31705,16021,5,UPS,1Z044AA250674109,2024-08-27 16:01:00,2024-09-03 16:01:00,,17.85,12.69,Returned
31706,24411,4,OnTrac,1Z475AA299473875,2024-05-09 06:42:00,2024-05-15 06:42:00,,20.81,24.4,Returned
31707,27132,5,FedEx,1Z159AA390658482,2023-06-28 09:38:00,2023-07-02 09:38:00,,13.96,8.95,In Transit
31708,29554,4,UPS,1Z897AA423820899,2024-11-03 10:59:00,2024-11-06 10:59:00,2024-11-09 10:59:00,10.61,10.81,Delivered
31709,5498,5,UPS,1Z130AA203111510,2023-05-16 22:40:00,2023-05-18 22:40:00,,8.44,22.4,In Transit
31710,39895,1,OnTrac,1Z995AA742100349,2023-10-10 23:43:00,2023-10-12 23:43:00,,24.71,11.32,In Transit
31711,26824,3,UPS,1Z704AA590194494,2024-10-04 23:11:00,2024-10-09 23:11:00,,22.35,16.75,Returned
31712,43147,1,USPS,1Z675AA085218343,2023-06-26 08:34:00,2023-06-29 08:34:00,,22.97,16.0,In Transit
31713,4998,1,FedEx,1Z629AA186725305,2023-07-20 02:20:00,2023-07-24 02:20:00,,24.6,22.14,In Transit
31714,33716,4,FedEx,1Z728AA893965493,2023-08-26 06:56:00,2023-08-29 06:56:00,,14.69,15.27,In Transit
31715,46817,4,OnTrac,1Z057AA484990426,2023-06-21 21:44:00,2023-06-28 21:44:00,2023-06-29 21:44:00,24.45,18.49,Delivered
31716,18315,4,USPS,1Z470AA264671260,2023-04-20 03:10:00,2023-04-24 03:10:00,,21.89,5.27,In Transit
31717,38203,4,OnTrac,1Z008AA954920354,2023-07-23 12:31:00,2023-07-29 12:31:00,2023-08-01 12:31:00,23.37,1.41,Delivered
31718,24973,3,UPS,1Z469AA993214865,2023-06-30 09:14:00,2023-07-05 09:14:00,,24.07,7.42,Returned
31719,41327,1,FedEx,1Z676AA242491008,2023-11-06 12:51:00,2023-11-11 12:51:00,,21.63,5.77,In Transit
31720,35197,5,UPS,1Z946AA475555326,2023-04-07 19:04:00,2023-04-12 19:04:00,2023-04-12 19:04:00,13.92,1.97,Delivered
31721,43578,5,USPS,1Z898AA938366835,2024-01-19 10:56:00,2024-01-23 10:56:00,,8.8,5.44,Returned
31722,5736,1,OnTrac,1Z131AA693207938,2024-11-24 02:26:00,2024-12-01 02:26:00,2024-12-02 02:26:00,21.52,24.09,Delivered
31723,21122,1,USPS,1Z477AA951152560,2023-02-05 06:26:00,2023-02-11 06:26:00,2023-02-13 06:26:00,13.31,23.63,Delivered
31724,14097,1,DHL,1Z220AA384473111,2023-12-11 01:39:00,2023-12-15 01:39:00,2023-12-17 01:39:00,5.63,5.14,Delivered
31725,36100,1,OnTrac,1Z767AA792483305,2023-02-25 00:18:00,2023-02-27 00:18:00,,20.02,17.06,Returned
31726,20555,2,OnTrac,1Z255AA051308429,2024-10-21 22:19:00,2024-10-25 22:19:00,2024-10-28 22:19:00,16.94,23.26,Delivered
31727,33134,1,OnTrac,1Z300AA297364299,2023-10-16 05:05:00,2023-10-18 05:05:00,,11.42,4.85,Returned
31728,21632,5,UPS,1Z561AA565899496,2024-09-12 04:27:00,2024-09-18 04:27:00,2024-09-17 04:27:00,20.58,22.93,Delivered
31729,30139,5,USPS,1Z954AA290058168,2023-08-11 02:34:00,2023-08-13 02:34:00,,17.62,10.52,In Transit
31730,16625,1,DHL,1Z310AA679373676,2024-03-27 06:11:00,2024-04-03 06:11:00,,10.69,11.49,In Transit
31731,9081,3,FedEx,1Z501AA663497083,2024-11-09 07:53:00,2024-11-14 07:53:00,2024-11-14 07:53:00,7.27,23.44,Delivered
31732,37118,2,UPS,1Z838AA842450757,2024-11-05 05:32:00,2024-11-12 05:32:00,,21.17,14.59,In Transit
31733,30243,3,FedEx,1Z385AA109104317,2023-05-12 16:14:00,2023-05-14 16:14:00,2023-05-13 16:14:00,23.98,15.38,Delivered
31734,44058,4,USPS,1Z755AA752817313,2023-12-05 12:59:00,2023-12-08 12:59:00,2023-12-11 12:59:00,6.78,21.06,Delivered
31735,36704,4,UPS,1Z805AA299086078,2024-10-15 15:09:00,2024-10-22 15:09:00,2024-10-24 15:09:00,13.98,5.25,Delivered
31736,42946,1,OnTrac,1Z466AA575737216,2024-06-28 22:52:00,2024-07-04 22:52:00,,10.96,18.35,Returned
31737,15835,3,OnTrac,1Z837AA197165150,2023-07-22 03:57:00,2023-07-26 03:57:00,2023-07-26 03:57:00,15.74,4.79,Delivered
31738,17963,5,FedEx,1Z779AA700715901,2024-12-07 09:28:00,2024-12-09 09:28:00,,14.63,3.47,In Transit
31739,28405,3,UPS,1Z012AA919982548,2023-11-25 10:52:00,2023-11-27 10:52:00,,19.32,5.03,In Transit
31740,44097,3,USPS,1Z476AA161189669,2023-08-27 15:13:00,2023-08-29 15:13:00,2023-08-30 15:13:00,8.51,1.09,Delivered
31741,33076,1,OnTrac,1Z652AA860524092,2023-08-03 19:08:00,2023-08-08 19:08:00,,12.99,11.93,In Transit
31742,20453,1,OnTrac,1Z984AA333186849,2023-10-09 08:42:00,2023-10-15 08:42:00,2023-10-15 08:42:00,16.38,4.64,Delivered
31743,30732,3,FedEx,1Z946AA772054188,2023-07-28 00:08:00,2023-07-30 00:08:00,2023-07-29 00:08:00,5.85,18.15,Delivered
31744,30081,3,DHL,1Z496AA759982611,2024-09-22 10:43:00,2024-09-29 10:43:00,,7.03,16.33,Returned
31745,44287,5,UPS,1Z294AA148527049,2023-10-12 15:50:00,2023-10-19 15:50:00,2023-10-20 15:50:00,17.23,10.93,Delivered
31746,17108,5,USPS,1Z638AA198587104,2023-10-02 21:19:00,2023-10-07 21:19:00,,11.34,21.04,Returned
31747,10925,1,DHL,1Z103AA203527096,2023-05-03 19:31:00,2023-05-10 19:31:00,,16.97,15.66,In Transit
31748,15630,4,USPS,1Z495AA649826178,2024-11-23 01:29:00,2024-11-27 01:29:00,,15.01,2.1,In Transit
31749,50532,1,OnTrac,1Z897AA240976524,2024-05-18 03:51:00,2024-05-20 03:51:00,2024-05-20 03:51:00,14.39,6.62,Delivered
31750,29276,1,UPS,1Z963AA152563862,2024-01-12 22:08:00,2024-01-15 22:08:00,2024-01-17 22:08:00,4.33,19.63,Delivered
31751,4610,2,UPS,1Z201AA603335129,2024-11-27 13:17:00,2024-12-02 13:17:00,,9.56,5.75,In Transit
31752,23606,4,OnTrac,1Z789AA777632746,2024-08-22 09:04:00,2024-08-28 09:04:00,,9.06,5.65,Returned
31753,39745,4,OnTrac,1Z772AA345862161,2023-07-05 01:27:00,2023-07-07 01:27:00,,13.25,2.4,In Transit
31754,8968,3,DHL,1Z346AA550481782,2023-10-05 13:52:00,2023-10-11 13:52:00,2023-10-12 13:52:00,22.77,5.94,Delivered
31755,47432,2,OnTrac,1Z160AA036747852,2023-07-06 06:46:00,2023-07-10 06:46:00,2023-07-12 06:46:00,13.12,17.66,Delivered
31756,3519,5,DHL,1Z528AA050860671,2023-01-18 08:31:00,2023-01-25 08:31:00,2023-01-25 08:31:00,11.74,3.63,Delivered
31757,9551,1,UPS,1Z845AA047770762,2023-10-21 18:23:00,2023-10-26 18:23:00,2023-10-28 18:23:00,14.97,8.01,Delivered
31758,8708,3,FedEx,1Z170AA428086956,2023-10-09 04:40:00,2023-10-13 04:40:00,2023-10-13 04:40:00,21.13,5.87,Delivered
31759,34827,1,UPS,1Z498AA393780798,2023-11-23 17:16:00,2023-11-25 17:16:00,2023-11-26 17:16:00,12.49,12.22,Delivered
31760,41342,4,USPS,1Z688AA320949984,2023-09-23 11:17:00,2023-09-28 11:17:00,2023-09-28 11:17:00,8.87,6.52,Delivered
31761,47587,2,USPS,1Z494AA299294908,2024-11-10 18:27:00,2024-11-17 18:27:00,2024-11-18 18:27:00,24.1,23.78,Delivered
31762,42453,1,UPS,1Z748AA203870302,2023-07-02 11:12:00,2023-07-08 11:12:00,2023-07-08 11:12:00,19.34,13.05,Delivered
31763,36044,5,USPS,1Z556AA170918658,2024-06-04 09:18:00,2024-06-06 09:18:00,,11.2,17.13,In Transit
31764,8574,4,FedEx,1Z322AA837604099,2024-10-29 07:08:00,2024-11-02 07:08:00,2024-11-01 07:08:00,17.66,20.47,Delivered
31765,39072,1,UPS,1Z798AA186594637,2023-03-19 12:09:00,2023-03-26 12:09:00,2023-03-25 12:09:00,7.9,7.57,Delivered
31766,50550,1,UPS,1Z047AA812085811,2024-10-07 15:08:00,2024-10-11 15:08:00,2024-10-12 15:08:00,4.22,24.67,Delivered
31767,43951,5,OnTrac,1Z811AA974080073,2024-01-23 02:27:00,2024-01-27 02:27:00,2024-01-29 02:27:00,19.92,6.42,Delivered
31768,24371,5,OnTrac,1Z994AA000883482,2023-07-14 05:09:00,2023-07-20 05:09:00,,5.03,3.45,In Transit
