transaction_id,order_id,payment_method,payment_provider,transaction_date,amount,currency,status,card_last_four,authorization_code,processing_fee
31041,26041,Credit Card,Stripe,2023-11-22 14:36:00,6116.72,USD,Completed,4778,AUTH896284,163.98
31042,26042,Debit Card,Square,2024-09-01 15:19:00,4064.91,USD,Completed,1093,AUTH546187,106.06
31043,26043,Apple Pay,Apple,2023-02-08 17:38:00,230.86,USD,Refunded,,AUTH646293,7.23
31044,26044,Bank Transfer,ACH,2024-02-16 08:10:00,2130.92,USD,Completed,,AUTH697100,33.75
31045,26045,Credit Card,Stripe,2023-12-13 08:36:00,1531.49,USD,Failed,8890,AUTH170081,49.32
31046,26046,Debit Card,Square,2024-11-19 10:08:00,9143.76,USD,Completed,4813,AUTH737133,263.46
31047,26047,Google Pay,Google,2023-10-10 07:24:00,648.67,USD,Completed,,AUTH849384,13.2
31048,26048,Google Pay,Google,2024-07-08 17:41:00,5596.9,USD,Completed,,AUTH699531,167.22
31049,26049,PayPal,PayPal,2023-10-17 22:30:00,5505.07,USD,Completed,,AUTH527680,92.28
31050,26050,Debit Card,Square,2023-08-13 09:07:00,1313.06,USD,Completed,2336,AUTH633027,43.03
31051,26051,Credit Card,Stripe,2023-08-13 11:47:00,1035.51,USD,Completed,3559,AUTH925815,34.48
31052,26052,Debit Card,Square,2023-11-26 12:56:00,233.81,USD,Completed,7743,AUTH996911,3.82
31053,26053,Debit Card,Square,2023-12-16 12:01:00,2410.11,USD,Completed,6756,AUTH211201,49.03
31054,26054,Apple Pay,Apple,2023-07-03 20:06:00,219.57,USD,Completed,,AUTH518145,4.03
31055,26055,Credit Card,Stripe,2024-06-17 14:12:00,629.47,USD,Completed,6649,AUTH268370,11.36
31056,26056,Credit Card,Stripe,2023-10-15 16:53:00,3467.37,USD,Completed,2682,AUTH752804,78.63
31057,26057,Credit Card,Stripe,2023-12-01 22:41:00,37.49,USD,Completed,9290,AUTH820458,1.05
31058,26058,Bank Transfer,ACH,2024-02-07 10:33:00,2350.04,USD,Completed,,AUTH707662,73.13
31059,26059,Apple Pay,Apple,2023-12-25 12:34:00,3105.18,USD,Completed,,AUTH698297,51.68
31060,26060,Credit Card,Stripe,2023-11-12 10:23:00,3014.39,USD,Completed,5781,AUTH564125,47.7
31061,26061,PayPal,PayPal,2023-12-09 15:45:00,196.53,USD,Completed,,AUTH423529,3.37
31062,26062,Apple Pay,Apple,2023-12-01 18:31:00,2095.84,USD,Completed,,AUTH360041,45.49
31063,26063,Google Pay,Google,2024-09-13 12:07:00,367.58,USD,Completed,,AUTH798743,7.57
31064,26064,Google Pay,Google,2024-06-15 20:04:00,2069.02,USD,Completed,,AUTH861016,49.49
31065,26065,PayPal,PayPal,2023-10-21 21:54:00,3845.12,USD,Refunded,,AUTH485632,128.05
31066,26066,Credit Card,Stripe,2024-07-11 08:56:00,75.21,USD,Completed,9406,AUTH752565,1.36
31067,26067,Credit Card,Stripe,2023-11-03 16:59:00,248.19,USD,Completed,4137,AUTH348580,7.55
31068,26068,Bank Transfer,ACH,2023-06-16 16:37:00,409.96,USD,Completed,,AUTH409352,7.9
31069,26069,Credit Card,Stripe,2024-10-07 18:02:00,858.62,USD,Completed,6032,AUTH935694,21.23
31070,26070,Credit Card,Stripe,2023-10-06 13:40:00,427.75,USD,Refunded,4417,AUTH155102,8.01
31071,26071,Apple Pay,Apple,2024-03-19 07:25:00,1081.97,USD,Completed,,AUTH721707,24.88
31072,26072,Credit Card,Stripe,2023-05-25 08:32:00,711.06,USD,Completed,6529,AUTH528799,11.54
31073,26073,PayPal,PayPal,2023-12-12 21:22:00,177.89,USD,Completed,,AUTH696334,4.9
31074,26074,Apple Pay,Apple,2023-11-23 16:45:00,956.68,USD,Completed,,AUTH265124,15.41
31075,26075,Debit Card,Square,2024-03-14 21:01:00,45.39,USD,Completed,7070,AUTH889255,1.15
31076,26076,Credit Card,Stripe,2023-09-05 09:02:00,314.45,USD,Completed,7346,AUTH686551,10.8
31077,26077,Debit Card,Square,2023-03-06 16:18:00,3980.6,USD,Completed,8207,AUTH400477,73.35
31078,26078,Debit Card,Square,2024-11-11 17:45:00,4435.36,USD,Completed,7281,AUTH780315,116.5
31079,26079,Google Pay,Google,2024-02-09 22:22:00,3413.05,USD,Completed,,AUTH317279,88.46
31080,26080,Credit Card,Stripe,2024-09-22 14:10:00,104.82,USD,Completed,8515,AUTH838474,2.94
31081,26081,PayPal,PayPal,2024-08-06 14:07:00,154.66,USD,Completed,,AUTH183211,3.54
31082,26082,Apple Pay,Apple,2023-03-22 12:24:00,6953.86,USD,Completed,,AUTH655273,240.38
31083,26083,PayPal,PayPal,2023-12-24 09:13:00,609.54,USD,Completed,,AUTH162086,17.96
31084,26084,Credit Card,Stripe,2023-05-24 16:39:00,6886.25,USD,Refunded,4863,AUTH800793,222.3
31085,26085,Apple Pay,Apple,2023-10-08 09:13:00,2718.1,USD,Refunded,,AUTH511313,52.49
31086,26086,Credit Card,Stripe,2023-05-05 07:47:00,1042.35,USD,Completed,8287,AUTH395327,18.78
31087,26087,Debit Card,Square,2023-02-02 07:06:00,3363.75,USD,Refunded,2885,AUTH182602,112.65
31088,26088,Bank Transfer,ACH,2023-01-16 09:00:00,1375.59,USD,Completed,,AUTH602123,37.57
31089,26089,Credit Card,Stripe,2024-02-12 15:34:00,543.23,USD,Completed,2563,AUTH512223,18.93
31090,26090,Debit Card,Square,2024-11-21 10:49:00,5047.27,USD,Completed,2388,AUTH840184,109.13
31091,26091,Apple Pay,Apple,2023-05-10 21:29:00,77.48,USD,Completed,,AUTH881456,1.61
31092,26092,PayPal,PayPal,2023-06-15 22:58:00,4787.74,USD,Completed,,AUTH945977,115.17
31093,26093,Bank Transfer,ACH,2023-12-25 08:30:00,2348.02,USD,Completed,,AUTH393980,45.73
31094,26094,Debit Card,Square,2024-05-25 21:32:00,3556.21,USD,Completed,7176,AUTH823985,105.17
31095,26095,Debit Card,Square,2023-05-07 20:28:00,47.88,USD,Refunded,7112,AUTH242277,1.67
31096,26096,Google Pay,Google,2023-06-18 21:53:00,4748.63,USD,Completed,,AUTH438130,95.16
31097,26097,Apple Pay,Apple,2023-11-28 20:22:00,300.2,USD,Completed,,AUTH919753,6.34
31098,26098,Credit Card,Stripe,2024-04-05 09:00:00,1795.52,USD,Failed,7872,AUTH684159,41.57
31099,26099,Debit Card,Square,2023-11-02 11:33:00,688.24,USD,Completed,3742,AUTH648366,18.34
31100,26100,Apple Pay,Apple,2023-12-28 09:59:00,7491.12,USD,Completed,,AUTH426098,145.47
31101,26101,PayPal,PayPal,2023-06-08 15:38:00,784.49,USD,Completed,,AUTH603568,19.25
31102,26102,Google Pay,Google,2023-11-12 18:29:00,178.58,USD,Completed,,AUTH240296,5.37
31103,26103,Credit Card,Stripe,2023-03-14 09:33:00,5081.19,USD,Failed,6104,AUTH520048,144.85
31104,26104,Debit Card,Square,2023-12-07 11:19:00,1165.28,USD,Completed,6587,AUTH912612,37.16
31105,26105,Credit Card,Stripe,2023-09-04 11:21:00,23.45,USD,Completed,9808,AUTH413326,0.43
31106,26106,Credit Card,Stripe,2024-01-23 09:15:00,1650.78,USD,Completed,6765,AUTH331318,29.7
31107,26107,Credit Card,Stripe,2024-08-15 09:25:00,1157.01,USD,Completed,5387,AUTH347706,22.99
31108,26108,Apple Pay,Apple,2024-07-17 11:12:00,971.36,USD,Completed,,AUTH634108,20.0
31109,26109,Debit Card,Square,2023-05-17 16:15:00,3243.24,USD,Completed,8731,AUTH866041,75.59
31110,26110,Debit Card,Square,2024-10-12 19:47:00,75.46,USD,Completed,1893,AUTH386784,1.24
31111,26111,Google Pay,Google,2024-05-10 09:19:00,4192.81,USD,Failed,,AUTH236557,103.75
31112,26112,Credit Card,Stripe,2023-07-07 19:46:00,10451.52,USD,Completed,6898,AUTH563550,281.53
31113,26113,Debit Card,Square,2023-10-07 20:09:00,65.4,USD,Completed,9366,AUTH382809,1.86
31114,26114,Debit Card,Square,2024-10-13 07:01:00,1448.22,USD,Completed,6954,AUTH592741,47.95
31115,26115,PayPal,PayPal,2024-05-10 18:43:00,876.09,USD,Completed,,AUTH606782,21.49
31116,26116,Credit Card,Stripe,2023-11-02 09:26:00,500.74,USD,Completed,5222,AUTH334852,12.95
31117,26117,Credit Card,Stripe,2023-11-03 10:50:00,3139.8,USD,Completed,5118,AUTH521398,95.52
31118,26118,Credit Card,Stripe,2024-09-18 08:48:00,95.72,USD,Completed,7172,AUTH367587,2.33
31119,26119,Apple Pay,Apple,2024-12-15 19:54:00,84.43,USD,Completed,,AUTH174228,1.96
31120,26120,PayPal,PayPal,2023-05-28 17:54:00,1824.41,USD,Completed,,AUTH142391,42.08
31121,26121,Credit Card,Stripe,2023-10-27 11:47:00,3483.74,USD,Completed,4191,AUTH678947,96.77
31122,26122,Credit Card,Stripe,2023-03-27 10:51:00,1863.75,USD,Completed,8407,AUTH377232,36.41
31123,26123,Credit Card,Stripe,2024-06-24 17:28:00,11.24,USD,Completed,1269,AUTH240715,0.2
31124,26124,Debit Card,Square,2024-06-03 15:10:00,2416.15,USD,Completed,3937,AUTH813296,62.28
31125,26125,Debit Card,Square,2023-12-26 14:31:00,2506.09,USD,Completed,9227,AUTH776287,48.27
31126,26126,Apple Pay,Apple,2024-07-01 13:51:00,1728.8,USD,Completed,,AUTH371981,57.3
31127,26127,Apple Pay,Apple,2024-06-04 18:36:00,182.62,USD,Completed,,AUTH708268,5.64
31128,26128,Bank Transfer,ACH,2024-12-07 17:21:00,3499.65,USD,Completed,,AUTH278417,117.41
31129,26129,Google Pay,Google,2024-12-22 16:24:00,2345.76,USD,Completed,,AUTH830892,56.01
31130,26130,Google Pay,Google,2024-11-17 20:25:00,1165.74,USD,Completed,,AUTH271910,39.43
31131,26131,Debit Card,Square,2023-09-04 10:42:00,611.52,USD,Completed,6308,AUTH915226,9.96
31132,26132,PayPal,PayPal,2024-10-07 13:13:00,945.64,USD,Completed,,AUTH399442,14.87
31133,26133,Bank Transfer,ACH,2023-11-02 18:49:00,3314.85,USD,Completed,,AUTH604724,84.07
31134,26134,Credit Card,Stripe,2024-11-07 09:02:00,1788.31,USD,Completed,8848,AUTH251934,54.76
31135,26135,PayPal,PayPal,2023-11-28 07:14:00,76.8,USD,Completed,,AUTH622849,2.47
31136,26136,Credit Card,Stripe,2023-07-10 11:22:00,547.0,USD,Completed,3628,AUTH772995,13.82
31137,26137,Debit Card,Square,2023-12-08 20:49:00,7943.06,USD,Completed,6182,AUTH588690,200.7
31138,26138,Bank Transfer,ACH,2024-01-09 20:14:00,147.51,USD,Completed,,AUTH341931,3.22
31139,26139,Google Pay,Google,2023-04-11 12:41:00,207.47,USD,Refunded,,AUTH153940,5.54
31140,26140,PayPal,PayPal,2023-12-14 16:02:00,1035.01,USD,Completed,,AUTH931133,25.33
31141,26141,Debit Card,Square,2024-12-23 09:10:00,110.22,USD,Completed,6555,AUTH246001,2.4
31142,26142,PayPal,PayPal,2023-12-15 17:01:00,29.73,USD,Completed,,AUTH630105,0.84
31143,26143,Credit Card,Stripe,2023-10-15 16:57:00,39.51,USD,Completed,4662,AUTH325741,0.98
31144,26144,Google Pay,Google,2023-08-26 10:36:00,3501.4,USD,Failed,,AUTH347274,89.19
31145,26145,Credit Card,Stripe,2023-04-11 07:28:00,1403.56,USD,Completed,6179,AUTH742086,21.51
31146,26146,Credit Card,Stripe,2023-03-12 09:28:00,8321.6,USD,Completed,2955,AUTH323396,225.19
31147,26147,Debit Card,Square,2023-08-07 12:47:00,2709.82,USD,Completed,9138,AUTH563644,65.87
31148,26148,Debit Card,Square,2024-01-17 22:26:00,1209.93,USD,Failed,2256,AUTH847238,25.69
31149,26149,Credit Card,Stripe,2023-06-07 08:56:00,798.72,USD,Completed,5784,AUTH224079,12.93
31150,26150,Debit Card,Square,2023-04-15 22:55:00,3331.68,USD,Completed,7690,AUTH173768,75.14
31151,26151,Credit Card,Stripe,2023-11-25 20:12:00,4100.52,USD,Completed,4072,AUTH661362,111.03
31152,26152,PayPal,PayPal,2024-12-01 22:42:00,4147.74,USD,Completed,,AUTH183725,142.72
31153,26153,PayPal,PayPal,2023-10-12 09:06:00,2850.96,USD,Completed,,AUTH284982,59.85
31154,26154,Apple Pay,Apple,2024-02-01 07:55:00,649.71,USD,Refunded,,AUTH973027,14.88
31155,26155,Debit Card,Square,2023-10-21 20:03:00,5308.1,USD,Completed,6618,AUTH972028,136.29
31156,26156,Apple Pay,Apple,2023-11-25 22:01:00,2079.18,USD,Completed,,AUTH337191,33.68
31157,26157,Bank Transfer,ACH,2023-06-24 20:05:00,2452.99,USD,Completed,,AUTH581522,38.66
31158,26158,PayPal,PayPal,2024-08-22 16:03:00,1066.1,USD,Completed,,AUTH240912,32.16
31159,26159,Google Pay,Google,2023-11-21 10:30:00,539.06,USD,Refunded,,AUTH860075,9.54
31160,26160,Debit Card,Square,2023-07-11 14:16:00,599.8,USD,Completed,3787,AUTH407347,10.19
31161,26161,Debit Card,Square,2023-05-18 18:16:00,1588.57,USD,Completed,8287,AUTH416557,53.02
31162,26162,Bank Transfer,ACH,2023-12-10 10:55:00,1471.15,USD,Completed,,AUTH177822,47.05
31163,26163,PayPal,PayPal,2023-06-21 14:17:00,707.74,USD,Completed,,AUTH752928,16.72
31164,26164,Bank Transfer,ACH,2024-07-28 09:00:00,59.52,USD,Completed,,AUTH849982,1.23
31165,26165,Apple Pay,Apple,2023-10-12 19:00:00,267.52,USD,Completed,,AUTH797080,9.2
31166,26166,Google Pay,Google,2024-03-23 12:36:00,970.0,USD,Completed,,AUTH594586,19.17
31167,26167,Debit Card,Square,2023-10-26 21:52:00,333.06,USD,Completed,1676,AUTH100505,10.2
31168,26168,Credit Card,Stripe,2023-10-22 12:25:00,462.66,USD,Completed,3016,AUTH330184,7.76
31169,26169,Credit Card,Stripe,2024-12-27 17:08:00,2667.02,USD,Completed,3564,AUTH229470,52.82
31170,26170,Google Pay,Google,2023-11-27 16:08:00,27.88,USD,Completed,,AUTH602565,0.43
31171,26171,Credit Card,Stripe,2024-01-02 16:49:00,1370.72,USD,Completed,4406,AUTH936764,41.95
31172,26172,PayPal,PayPal,2024-03-03 17:15:00,4372.21,USD,Failed,,AUTH813098,132.37
31173,26173,Debit Card,Square,2023-12-09 21:44:00,2158.67,USD,Completed,6381,AUTH729215,36.21
31174,26174,PayPal,PayPal,2024-07-01 08:00:00,3069.93,USD,Completed,,AUTH152857,62.06
31175,26175,Google Pay,Google,2024-10-02 13:43:00,4515.72,USD,Completed,,AUTH453636,147.04
31176,26176,Credit Card,Stripe,2023-03-26 07:14:00,60.09,USD,Completed,5318,AUTH620293,1.21
31177,26177,Credit Card,Stripe,2023-10-01 08:33:00,2316.02,USD,Completed,6617,AUTH251718,74.82
31178,26178,Debit Card,Square,2023-04-16 13:53:00,4264.02,USD,Completed,9921,AUTH831951,115.34
31179,26179,Debit Card,Square,2023-10-13 19:22:00,1048.44,USD,Completed,2090,AUTH246661,34.95
31180,26180,Apple Pay,Apple,2023-11-08 11:12:00,47.72,USD,Completed,,AUTH464573,0.86
31181,26181,Bank Transfer,ACH,2023-10-15 13:42:00,240.48,USD,Completed,,AUTH192506,7.03
31182,26182,Debit Card,Square,2023-08-15 09:30:00,1167.78,USD,Refunded,7550,AUTH739587,37.08
31183,26183,Credit Card,Stripe,2024-05-22 07:15:00,459.74,USD,Completed,7945,AUTH344105,10.12
31184,26184,Bank Transfer,ACH,2024-08-24 20:14:00,8636.72,USD,Completed,,AUTH640135,161.7
31185,26185,Credit Card,Stripe,2024-12-03 22:58:00,302.28,USD,Completed,7600,AUTH959398,9.9
31186,26186,Debit Card,Square,2024-09-04 11:57:00,1028.06,USD,Completed,1150,AUTH683088,18.09
31187,26187,Credit Card,Stripe,2024-01-17 08:03:00,55.7,USD,Failed,3633,AUTH358218,1.33
31188,26188,PayPal,PayPal,2024-01-18 10:51:00,977.75,USD,Completed,,AUTH481605,27.83
31189,26189,Credit Card,Stripe,2023-10-22 12:38:00,1440.98,USD,Completed,9915,AUTH477062,39.41
31190,26190,PayPal,PayPal,2024-09-14 17:28:00,575.95,USD,Completed,,AUTH466015,19.13
31191,26191,Credit Card,Stripe,2023-05-07 20:02:00,4332.42,USD,Refunded,4027,AUTH184472,104.03
31192,26192,PayPal,PayPal,2024-08-07 18:09:00,552.38,USD,Completed,,AUTH299080,11.8
31193,26193,Debit Card,Square,2023-11-04 13:46:00,3519.88,USD,Completed,3005,AUTH821199,97.67
31194,26194,Credit Card,Stripe,2023-08-11 14:25:00,1097.35,USD,Completed,3174,AUTH360711,34.83
31195,26195,Apple Pay,Apple,2023-09-16 15:54:00,5301.91,USD,Completed,,AUTH253769,130.05
31196,26196,Credit Card,Stripe,2024-05-24 16:17:00,682.08,USD,Completed,3513,AUTH958075,20.69
31197,26197,PayPal,PayPal,2023-10-07 20:37:00,2913.21,USD,Completed,,AUTH915902,99.9
31198,26198,Bank Transfer,ACH,2024-01-15 13:32:00,532.64,USD,Completed,,AUTH219974,14.19
31199,26199,Credit Card,Stripe,2024-05-23 15:12:00,5639.06,USD,Completed,8361,AUTH825779,108.99
31200,26200,Debit Card,Square,2024-08-09 15:03:00,7696.52,USD,Completed,1860,AUTH920530,193.78
31201,26201,Google Pay,Google,2024-08-28 20:43:00,1101.04,USD,Refunded,,AUTH532415,21.07
31202,26202,PayPal,PayPal,2023-12-06 07:35:00,1711.88,USD,Refunded,,AUTH478084,49.28
31203,26203,Bank Transfer,ACH,2024-03-27 11:57:00,3002.14,USD,Failed,,AUTH589280,74.76
31204,26204,Credit Card,Stripe,2024-12-15 08:25:00,3267.12,USD,Completed,5022,AUTH863683,74.53
31205,26205,Debit Card,Square,2023-12-16 11:52:00,2568.1,USD,Failed,7185,AUTH144996,65.92
31206,26206,Bank Transfer,ACH,2023-11-11 08:42:00,400.4,USD,Completed,,AUTH661407,13.09
31207,26207,PayPal,PayPal,2024-08-19 17:02:00,56.68,USD,Completed,,AUTH615467,1.86
31208,26208,Debit Card,Square,2024-04-24 21:31:00,2092.34,USD,Completed,2747,AUTH584308,51.02
31209,26209,PayPal,PayPal,2023-06-26 15:47:00,815.17,USD,Completed,,AUTH702938,25.32
31210,26210,Bank Transfer,ACH,2024-08-18 17:31:00,50.5,USD,Completed,,AUTH372071,1.4
31211,26211,Credit Card,Stripe,2024-06-08 14:56:00,943.74,USD,Completed,6212,AUTH387508,22.42
31212,26212,Apple Pay,Apple,2023-09-17 14:12:00,790.28,USD,Completed,,AUTH592206,22.49
31213,26213,PayPal,PayPal,2024-09-09 22:42:00,550.7,USD,Completed,,AUTH934639,14.74
31214,26214,Google Pay,Google,2024-11-20 08:09:00,2513.74,USD,Completed,,AUTH236906,85.4
31215,26215,Debit Card,Square,2023-08-08 10:44:00,287.32,USD,Completed,9960,AUTH324734,7.73
31216,26216,Credit Card,Stripe,2024-04-05 11:56:00,3623.07,USD,Completed,6891,AUTH592090,74.61
31217,26217,PayPal,PayPal,2024-09-23 18:16:00,130.63,USD,Completed,,AUTH277985,2.45
31218,26218,Debit Card,Square,2024-09-19 15:04:00,7343.1,USD,Completed,4822,AUTH103310,229.82
31219,26219,Apple Pay,Apple,2024-11-01 08:32:00,444.98,USD,Completed,,AUTH607007,12.1
31220,26220,Apple Pay,Apple,2023-02-22 07:48:00,1614.91,USD,Completed,,AUTH480244,32.96
31221,26221,Debit Card,Square,2023-08-08 14:41:00,4127.73,USD,Completed,4142,AUTH409636,82.3
31222,26222,PayPal,PayPal,2024-10-23 11:12:00,190.47,USD,Completed,,AUTH203891,3.24
31223,26223,Google Pay,Google,2023-07-25 21:20:00,5676.92,USD,Completed,,AUTH987888,178.43
31224,26224,Credit Card,Stripe,2023-06-27 09:10:00,1370.58,USD,Completed,1425,AUTH810318,25.99
31225,26225,Credit Card,Stripe,2024-12-12 14:15:00,2985.9,USD,Completed,5362,AUTH161668,48.05
31226,26226,PayPal,PayPal,2023-12-20 11:22:00,158.4,USD,Completed,,AUTH228909,3.59
31227,26227,Credit Card,Stripe,2024-06-20 12:23:00,545.4,USD,Completed,9045,AUTH557694,13.68
31228,26228,Apple Pay,Apple,2024-03-23 13:37:00,6283.26,USD,Completed,,AUTH421876,180.1
31229,26229,Debit Card,Square,2023-11-27 19:27:00,1445.88,USD,Failed,9632,AUTH352032,48.95
31230,26230,PayPal,PayPal,2024-06-13 10:51:00,2946.22,USD,Completed,,AUTH132802,99.83
31231,26231,Credit Card,Stripe,2024-11-04 18:49:00,831.59,USD,Completed,9037,AUTH126949,15.54
31232,26232,PayPal,PayPal,2023-07-25 12:01:00,706.88,USD,Completed,,AUTH391486,16.48
31233,26233,PayPal,PayPal,2024-11-15 22:21:00,28.1,USD,Completed,,AUTH524189,0.78
31234,26234,Credit Card,Stripe,2023-10-19 18:53:00,1309.9,USD,Failed,7745,AUTH401961,25.38
31235,26235,PayPal,PayPal,2024-06-20 09:51:00,10679.06,USD,Completed,,AUTH232711,317.06
31236,26236,Credit Card,Stripe,2023-08-09 14:03:00,855.68,USD,Completed,8328,AUTH434675,14.81
31237,26237,Credit Card,Stripe,2024-06-11 17:03:00,303.42,USD,Completed,3652,AUTH340185,8.02
31238,26238,Credit Card,Stripe,2024-12-05 09:24:00,1546.0,USD,Completed,5417,AUTH926784,29.0
31239,26239,PayPal,PayPal,2024-08-14 21:57:00,875.1,USD,Refunded,,AUTH771769,24.38
31240,26240,PayPal,PayPal,2024-11-01 10:24:00,1117.79,USD,Completed,,AUTH750839,21.58
31241,26241,Debit Card,Square,2024-11-18 19:48:00,492.42,USD,Completed,4240,AUTH472966,10.29
31242,26242,Debit Card,Square,2024-04-08 22:56:00,5169.93,USD,Failed,1158,AUTH836990,172.26
31243,26243,Google Pay,Google,2024-02-26 16:30:00,486.01,USD,Completed,,AUTH360107,16.88
31244,26244,PayPal,PayPal,2023-12-28 18:19:00,540.99,USD,Completed,,AUTH467391,17.78
31245,26245,Bank Transfer,ACH,2023-07-21 13:34:00,1181.23,USD,Completed,,AUTH276216,39.69
31246,26246,Credit Card,Stripe,2024-08-02 07:48:00,3577.94,USD,Completed,9348,AUTH264292,68.95
31247,26247,Apple Pay,Apple,2024-04-13 09:25:00,7575.33,USD,Completed,,AUTH208881,219.8
31248,26248,Debit Card,Square,2023-12-15 08:30:00,136.38,USD,Completed,5632,AUTH891512,3.28
31249,26249,Credit Card,Stripe,2024-02-01 09:55:00,1034.16,USD,Completed,1879,AUTH756660,19.94
31250,26250,Credit Card,Stripe,2024-10-03 21:26:00,200.32,USD,Completed,8937,AUTH639994,4.71
31251,26251,Debit Card,Square,2023-10-02 17:21:00,2067.43,USD,Completed,3867,AUTH524310,56.94
31252,26252,Debit Card,Square,2024-07-02 10:43:00,704.94,USD,Completed,3087,AUTH926889,20.99
31253,26253,Apple Pay,Apple,2024-09-20 10:48:00,718.86,USD,Failed,,AUTH194954,11.99
31254,26254,Debit Card,Square,2023-09-10 19:26:00,1469.84,USD,Completed,1990,AUTH956512,37.94
31255,26255,Credit Card,Stripe,2023-04-02 10:44:00,7486.14,USD,Completed,4705,AUTH376247,261.36
31256,26256,Google Pay,Google,2023-08-28 11:18:00,471.64,USD,Completed,,AUTH113724,11.88
31257,26257,PayPal,PayPal,2023-07-20 15:25:00,2105.65,USD,Completed,,AUTH641078,71.42
31258,26258,Credit Card,Stripe,2024-02-17 14:13:00,1785.6,USD,Completed,9195,AUTH745640,52.79
31259,26259,Credit Card,Stripe,2023-12-23 12:16:00,4410.12,USD,Completed,6838,AUTH123945,142.6
31260,26260,PayPal,PayPal,2024-12-28 09:01:00,2769.26,USD,Completed,,AUTH883926,67.53
31261,26261,Apple Pay,Apple,2024-02-11 10:42:00,116.62,USD,Completed,,AUTH634920,2.7
31262,26262,PayPal,PayPal,2024-11-14 17:26:00,80.11,USD,Failed,,AUTH292175,1.54
31263,26263,Debit Card,Square,2023-11-07 17:33:00,922.52,USD,Completed,8710,AUTH901472,16.06
31264,26264,PayPal,PayPal,2023-01-10 15:44:00,201.77,USD,Completed,,AUTH370954,5.94
31265,26265,Google Pay,Google,2023-08-06 10:40:00,2395.43,USD,Completed,,AUTH711441,56.04
31266,26266,Bank Transfer,ACH,2023-04-25 21:08:00,10229.03,USD,Completed,,AUTH761214,259.43
31267,26267,Google Pay,Google,2024-08-15 09:15:00,3721.22,USD,Completed,,AUTH730812,120.79
31268,26268,Google Pay,Google,2023-11-10 18:39:00,4586.22,USD,Refunded,,AUTH658126,156.52
31269,26269,PayPal,PayPal,2024-11-03 13:09:00,1004.53,USD,Refunded,,AUTH110926,20.08
31270,26270,Credit Card,Stripe,2023-02-02 22:18:00,61.87,USD,Completed,1977,AUTH886929,1.8
31271,26271,PayPal,PayPal,2023-04-02 19:15:00,460.54,USD,Completed,,AUTH887082,12.4
31272,26272,Apple Pay,Apple,2023-08-23 16:37:00,2264.73,USD,Refunded,,AUTH752960,66.55
31273,26273,PayPal,PayPal,2024-09-12 19:59:00,2152.06,USD,Completed,,AUTH898905,73.28
31274,26274,Debit Card,Square,2023-12-11 18:03:00,2220.98,USD,Completed,3168,AUTH373605,36.07
31275,26275,Debit Card,Square,2023-07-06 22:48:00,678.76,USD,Completed,3635,AUTH962245,11.3
31276,26276,PayPal,PayPal,2023-12-15 10:18:00,937.2,USD,Refunded,,AUTH676153,17.49
31277,26277,Credit Card,Stripe,2024-06-14 18:01:00,242.95,USD,Failed,8849,AUTH472722,6.38
31278,26278,Bank Transfer,ACH,2023-07-23 09:21:00,2584.44,USD,Completed,,AUTH849734,65.06
31279,26279,Credit Card,Stripe,2023-08-24 09:02:00,5560.56,USD,Completed,4252,AUTH352053,166.74
31280,26280,Credit Card,Stripe,2023-04-16 17:18:00,30.94,USD,Completed,8392,AUTH487805,0.73
31281,26281,PayPal,PayPal,2024-10-23 16:37:00,2085.25,USD,Completed,,AUTH646007,60.97
